"id:ID","label","identifier","notation","alt_label","pref_label","definition","extensible","uuid","uri"
"463","Burkina Faso","C16369","BFA","['BURKINA FASO']","Burkina Faso","A country in Western Africa, north of Ghana.","False","ec7770e2-3db4-4f17-ac73-81bb04094444","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16369"
"464","Bangladesh","C16323","BGD","['BANGLADESH']","Bangladesh","A country in Southern Asia, bordering the Bay of Bengal, between Burma and India.","False","c6e67ffb-fc43-4fa3-93fe-2e615463c47a","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16323"
"465","Bulgaria","C16368","BGR","['BULGARIA']","Bulgaria","A country in Southeastern Europe, bordering the Black Sea, between Romania and Turkey.","False","8d7825bc-3752-4779-98b0-9c9e7a4b51c8","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16368"
"466","Bahrain","C16322","BHR","['BAHRAIN']","Bahrain","An archipelago in the Persian Gulf, east of Saudi Arabia.","False","e1646559-ebab-41bc-9e2d-782a2e3a6b01","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16322"
"467","Bahamas","C16321","BHS","['BAHAMAS']","Bahamas","A chain of islands in the North Atlantic Ocean, southeast of Florida.","False","4db40e37-a61b-4773-88ab-25a7a6ce1ccb","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16321"
"468","Bosnia-Herzegovina","C16361","BIH","['BOSNIA-HERZEGOVINA']","Bosnia-Herzegovina","A country in Southeastern Europe, bordering the Adriatic Sea and Croatia.","False","6db15e2e-14f2-4c47-b4fc-ba960183a2b5","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16361"
"469","Belarus","C16372","BLR","['BELARUS']","Belarus","A country in Eastern Europe, east of Poland.","False","1d45ec86-3d17-4142-aedc-7c46f05a2d79","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16372"
"470","Belize","C16331","BLZ","['BELIZE']","Belize","A country in Central America, bordering the Caribbean Sea, between Guatemala and Mexico.","False","e8404ecf-be31-4761-b5e6-f8ae754f86b5","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16331"
"471","Bermuda","C16334","BMU","['BERMUDA']","Bermuda","No Definition","False","dff380f2-fb80-4b73-8c9d-0aa510b117be","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16334"
"472","Bolivia","C16359","BOL","['BOLIVIA']","Bolivia","A country in Central South America, southwest of Brazil.","False","8cbc1b70-516b-4ee6-a471-fbd5ea8faa2e","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16359"
"473","Brazil","C16364","BRA","['BRAZIL']","Brazil","A country in Eastern South America, bordering the Atlantic Ocean.","False","552f7887-7f9b-4521-bbf8-db0524d884bc","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16364"
"474","Barbados","C16324","BRB","['BARBADOS']","Barbados","An island between the Caribbean Sea and the North Atlantic Ocean, northeast of Venezuela.","False","624a8ed3-0d25-45c9-b37d-8e066ef53fab","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16324"
"475","Brunei Darussalam","C16367","BRN","['BRUNEI']","Brunei Darussalam","A country in Southeastern Asia, bordering the South China Sea and Malaysia.","False","62f7cbe0-3b41-416b-b21b-a7d2cc83cb92","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16367"
"476","Bhutan","C16336","BTN","['BHUTAN']","Bhutan","A country in Southern Asia, between China and India.","False","15c6bd04-2ab6-4a5d-84f9-df5905e254e8","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16336"
"477","Bouvet Island","C20104","BVT","['BOUVET ISLAND']","Bouvet Island","An island in the South Atlantic Ocean, south-southwest of the Cape of Good Hope (South Africa).","False","fc3eb719-5bc5-43e8-8d0a-7a9fefbb511d","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C20104"
"478","Botswana","C16363","BWA","['BOTSWANA']","Botswana","A country in Southern Africa, north of South Africa.","False","7746cf00-90ad-40a2-b2c0-d6d7fab7614d","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16363"
"479","Central African Republic","C16409","CAF","['CENTRAL AFRICAN REPUBLIC']","Central African Republic","A country in Central Africa, north of Democratic Republic of the Congo.","False","8c4710dc-c879-42e4-9e53-0b25c9ae188e","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16409"
"480","Canada","C16380","CAN","['CANADA']","Canada","A country in Northern North America, bordering the North Atlantic Ocean on the east, North Pacific Ocean on the west, and the Arctic Ocean on the north, north of the conterminous US.","False","c73378e9-bdb2-4b49-aaa4-c56032678dd9","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16380"
"481","Cocos (Keeling) Islands","C16445","CCK","['COCOS (KEELING) ISLANDS']","Cocos (Keeling) Islands","A group of islands in the Indian Ocean, south of Indonesia, about halfway from Australia to Sri Lanka.","False","c53f1c96-84a5-4675-9fb6-0d9e5552c63f","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16445"
"482","Switzerland","C17181","CHE","['SWITZERLAND']","Switzerland","A country in Central Europe, east of France, north of Italy.","False","8925a9fa-59b9-451d-84c8-a9aadbaa430c","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17181"
"483","Chile","C16427","CHL","['CHILE']","Chile","A country in Southern South America, bordering the South Atlantic Ocean and South Pacific Ocean, between Argentina and Peru.","False","55f37317-8215-4ffe-8834-a4375ea40f3f","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16427"
"484","China","C16428","CHN","['CHINA']","China","A country in Eastern Asia, bordering the East China Sea, Korea Bay, Yellow Sea, and South China Sea, between North Korea and Vietnam.","False","7dc1a17d-3a64-4c0e-8f12-5caa0d1fbd69","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16428"
"485","Cote d'Ivoire","C16762","CIV","[""COTE D'IVOIRE""]","Cote d'Ivoire","A country in Western Africa, bordering the North Atlantic Ocean, between Ghana and Liberia.","False","93b92e29-f044-4c02-8935-d2e7e4800f84","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16762"
"486","Cameroon","C16379","CMR","['CAMEROON']","Cameroon","A country in Western Africa, bordering the Bight of Biafra, between Equatorial Guinea and Nigeria.","False","722ff7e6-4b55-4a33-842f-9faf7b5ddece","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16379"
"487","Democratic Republic of the Congo","C17266","COD","['DEMOCRATIC REPUBLIC OF THE CONGO']","Democratic Republic of the Congo","A country in Central Africa, northeast of Angola.","False","6b3a3e16-3881-4d01-8228-24ba869297f8","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17266"
"488","Congo","C16467","COG","['CONGO']","Congo","A country in Western Africa, bordering the South Atlantic Ocean, between Angola and Gabon.","False","9716f395-b337-4223-a6d4-5eba7067d13d","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16467"
"489","Cook Islands","C16469","COK","['COOK ISLANDS']","Cook Islands","A group of islands in the South Pacific Ocean, about one-half of the way from Hawaii to New Zealand.","False","fbe8e88e-e316-4dd4-ae02-0d63584dae14","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16469"
"490","Colombia","C16449","COL","['COLOMBIA']","Colombia","A country in Northern South America, bordering the Caribbean Sea, between Panama and Venezuela, and bordering the North Pacific Ocean, between Ecuador and Panama.","False","8044fab0-c6c1-4cba-a271-6ea5c9d62388","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16449"
"491","Comoros","C16458","COM","['COMOROS']","Comoros","A group of islands in the Mozambique Channel, about two-thirds of the way between northern Madagascar and northern Mozambique.","False","78e40a99-7a65-4775-9cfc-14906f6ad6f4","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16458"
"492","Cape Verde","C16382","CPV","['CAPE VERDE']","Cape Verde","A group of islands in the North Atlantic Ocean, west of Senegal.","False","08d76689-44aa-412a-85e0-358f65814dd1","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16382"
"493","Costa Rica","C16470","CRI","['COSTA RICA']","Costa Rica","A country in Central America, bordering both the Caribbean Sea and the North Pacific Ocean, between Nicaragua and Panama.","False","5ac959f3-8d44-4c61-b4d1-9300d10e475b","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16470"
"494","Cuba","C16477","CUB","['CUBA']","Cuba","An island between the Caribbean Sea and the North Atlantic Ocean, 150 km south of Key West, Florida.","False","9b293f66-a1dc-4898-a0b4-07ad7af222b6","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16477"
"495","Christmas Island","C44482","CXR","['CHRISTMAS ISLAND']","Christmas Island","An Australian-administered island in the eastern Indian Ocean south of Java, Indonesia.","False","c94e4010-5e52-454c-8b38-6bf7fff74104","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C44482"
"496","Cayman Islands","C16391","CYM","['CAYMAN ISLANDS']","Cayman Islands","An island group in the Caribbean Sea, nearly one-half of the way from Cuba to Honduras.","False","54e90eda-a149-4ed2-aaf0-559cc2bc8b30","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16391"
"497","Cyprus","C16480","CYP","['CYPRUS']","Cyprus","An island in the Mediterranean Sea, south of Turkey.","False","38b03ecf-2512-4a3f-87cb-ab1564a989e0","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16480"
"498","Czech Republic","C17668","CZE","['CZECH REPUBLIC']","Czech Republic","A country in Central Europe, southeast of Germany.","False","cb54cc58-7872-4e08-9c76-2ae4ebed3223","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17668"
"499","Germany","C16636","DEU","['GERMANY']","Germany","A country in Central Europe, bordering the Baltic Sea and the North Sea, between the Netherlands and Poland, south of Denmark.","False","fe39a2bc-c457-4b65-b6a5-49850370351b","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16636"
"500","Djibouti","C16506","DJI","['DJIBOUTI']","Djibouti","A country in Eastern Africa, bordering the Gulf of Aden and the Red Sea, between Eritrea and Somalia.","False","23043315-d54d-40ba-ad80-a50ee540f9c1","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16506"
"501","Dominica","C16519","DMA","['DOMINICA']","Dominica","An island between the Caribbean Sea and the North Atlantic Ocean, about one-half of the way from Puerto Rico to Trinidad and Tobago.","False","a94e2a66-94ba-4805-b673-46e88e552e3c","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16519"
"502","Denmark","C16496","DNK","['DENMARK']","Denmark","A country in Northern Europe, bordering the Baltic Sea and the North Sea, on a peninsula north of Germany (Jutland); also includes two major islands (Sjaelland and Fyn).","False","0d55cdb6-5797-4287-b8f6-69f3fdcd07f2","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16496"
"503","Dominican Republic","C16520","DOM","['DOMINICAN REPUBLIC']","Dominican Republic","A country comprising the eastern two-thirds of the island of Hispaniola, between the Caribbean Sea and the North Atlantic Ocean, east of Haiti.","False","9dbcdc66-4db2-4a7b-8656-320a46d60269","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16520"
"504","Algeria","C16274","DZA","['ALGERIA']","Algeria","A country in Northern Africa, bordering the Mediterranean Sea, between Morocco and Tunisia.","False","05e05294-f50a-4139-a5cd-7b9016dc54ca","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16274"
"505","Ecuador","C16528","ECU","['ECUADOR']","Ecuador","A country in Western South America, bordering the Pacific Ocean at the Equator, between Colombia and Peru.","False","ecc304d6-854b-49e8-8dd8-f12d91c6d3a8","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16528"
"506","Egypt","C16530","EGY","['EGYPT']","Egypt","A country in Northern Africa, bordering the Mediterranean Sea, between Libya and the Gaza Strip.","False","e6af60b5-0bbb-44a4-9b7d-7ec6e8f93f71","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16530"
"507","Eritrea","C16558","ERI","['ERITREA']","Eritrea","A country in Eastern Africa, bordering the Red Sea, between Djibouti and Sudan.","False","7a5f6af0-0258-4719-867b-2cd019ecab23","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16558"
"508","Western Sahara","C20113","ESH","['WESTERN SAHARA']","Western Sahara","A country in Northern Africa, bordering the North Atlantic Ocean, between Mauritania and Morocco.","False","97af931a-9763-4dc3-8be9-dd335afff136","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C20113"
"509","Spain","C17152","ESP","['SPAIN']","Spain","A country in Southwestern Europe, bordering the Bay of Biscay, Mediterranean Sea, North Atlantic Ocean, and Pyrenees Mountains, southwest of France.","False","7aab50ff-818e-42ae-ae52-d0b3c4994011","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17152"
"510","Estonia","C16562","EST","['ESTONIA']","Estonia","A country in Eastern Europe, bordering the Baltic Sea and Gulf of Finland, between Latvia and Russia.","False","8931e15c-5d6a-4d88-b923-7ac64fe53eb3","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16562"
"511","Ethiopia","C16563","ETH","['ETHIOPIA']","Ethiopia","A country in Eastern Africa, west of Somalia.","False","d60e1fe9-23d7-479c-8963-3f9bd761aefa","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16563"
"512","Finland","C16584","FIN","['FINLAND']","Finland","A country in Northern Europe, bordering the Baltic Sea, Gulf of Bothnia, and Gulf of Finland, between Sweden and Russia.","False","3713dd96-51d7-4804-8104-3c149b7c75a9","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16584"
"513","Fiji","C16582","FJI","['FIJI']","Fiji","An island group in the South Pacific Ocean, about two-thirds of the way from Hawaii to New Zealand.","False","176e8092-99f6-4f71-b2b3-ade802ae6e2b","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16582"
"514","Falkland Islands","C17954","FLK","['FALKLAND ISLANDS']","Falkland Islands","Islands in the South Atlantic Ocean, east of southern Argentina.","False","d927cc11-389f-40b7-a644-22c2997464a9","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17954"
"515","France","C16592","FRA","['FRANCE']","France","A country in Western Europe, bordering the Bay of Biscay and English Channel, between Belgium and Spain, southeast of the UK; bordering the Mediterranean Sea, between Italy and Spain.","False","6daa8485-776a-4a91-950c-e6ddb29d9ad4","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16592"
"516","Faroe Islands","C16573","FRO","['FAROE ISLANDS']","Faroe Islands","An island group between the Norwegian Sea and the North Atlantic Ocean, about one-half of the way from Iceland to Norway.","False","99161379-c40d-4b5f-8f40-001dd491d8bd","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16573"
"517","Federated States of Micronesia","C17881","FSM","['MICRONESIA, FEDERATED STATES OF']","Federated States of Micronesia","An island group in the North Pacific Ocean, about three-quarters of the way from Hawaii to Indonesia.","False","83f12ec8-8c3f-4197-b858-70b19afa64d0","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17881"
"518","Gabon","C16596","GAB","['GABON']","Gabon","A country in Western Africa, bordering the Atlantic Ocean at the Equator, between Republic of the Congo and Equatorial Guinea.","False","fe5b51cf-996f-4d0c-932b-ed70155fafd9","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16596"
"519","United Kingdom","C17233","GBR","['UNITED KINGDOM']","United Kingdom","A country in Western Europe, comprising islands, including the northern one-sixth of the island of Ireland, between the North Atlantic Ocean and the North Sea, northwest of France.","False","1899a897-ccbb-4063-9949-00cae3cddcba","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C17233"
"520","Georgia","C16634","GEO","['GEORGIA']","Georgia","A country in Southwestern Asia, bordering the Black Sea, between Turkey and Russia.","False","3c6afbb1-0a26-4498-a22b-c17fc910c76f","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16634"
"521","Guernsey","C64375","GGY","['GUERNSEY']","Guernsey","The island of Guernsey and the other Channel Islands represent the last remnants of the medieval Dukedom of Normandy, which held sway in both France and England. Guernsey is a British crown dependency, but is not part of the UK.","False","e6e8e53a-ca92-4ce5-8b32-aa667dd6e24f","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C64375"
"522","Ghana","C26330","GHA","['GHANA']","Ghana","A country in Western Africa, bordering the Gulf of Guinea, between Cote d'Ivoire and Togo.","False","45fac7e1-de60-4c34-b5b6-344aac828067","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C26330"
"523","Gibraltar","C16638","GIB","['GIBRALTAR']","Gibraltar","A dependency in Southwestern Europe, bordering the Strait of Gibraltar, on the southern coast of Spain.","False","517fcd19-be4c-4274-9029-f3be9f7bc2b2","dataset/cdisc/ct/sc/2007-03-06/sdtm/C25464/C16638"
